RA,DEC,GLON,GLAT,Z,DIST,MAG,MAG ABS,NEU,BIN 0,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21,BIN 22,BIN 23,BIN 24,BIN 25,BIN 26,BIN 27,BIN 28,BIN 29,BIN 30,BIN 31,BIN 32,BIN 33,BIN 34,BIN 35,BIN 36,BIN 37,BIN 38,BIN 39,BIN 40,BIN 41,BIN 42,BIN 43,BIN 44,BIN 45,BIN 46,BIN 47,BIN 48,BIN 49
10.684999999999995,41.268888888888888,121.174300000000002,-21.573100000000000,0.000179791047312,0.770000000000000,3.274000000000000,-21.158063249655715,0.069053506871045,0.000002848091124,0.000004540954694,0.000007126254777,0.000011007695706,0.000016736027710,0.000025045474452,0.000036891562718,0.000053486694456,0.000076328264570,0.000107212628980,0.000148227039862,0.000201711130445,0.000270180022017,0.000356202979805,0.000462234986112,0.000590403648948,0.000742260260080,0.000918510967800,0.001118751027513,0.001341230788702,0.001582685234081,0.001838258395987,0.002101549091853,0.002364794988399,0.002619198602858,0.002855382826740,0.003063946910567,0.003236078959012,0.003364170244050,0.003442372019392,0.003467038174067,0.003437007080152,0.003353692291756,0.003220972232591,0.003044890861430,0.002833201490059,0.002594801690306,0.002339116548159,0.002075489438262,0.001812634198061,0.001558191333171,0.001318415714178,0.001098006537414,0.000900074477829,0.000726227903925,0.000576751027270,0.000450842426499,0.000346882294927,0.000262700221282,0.000195821191647
10.674166666666666,40.865166666666653,121.149900000000002,-21.976299999999998,0.000182125995978,0.780000000000000,7.874000000000001,-16.586077567886441,0.000998117530839,0.000000041167319,0.000000065636556,0.000000103005371,0.000000159109037,0.000000241908276,0.000000362015788,0.000000533243054,0.000000773114505,0.000001103273937,0.000001549686408,0.000002142521663,0.000002915597418,0.000003905267922,0.000005148670004,0.000006681288582,0.000008533876575,0.000010728856625,0.000013276435392,0.000016170762354,0.000019386547322,0.000022876596574,0.000026570720369,0.000030376394045,0.000034181418562,0.000037858632631,0.000041272497002,0.000044287130826,0.000046775164827,0.000048626620741,0.000049756959642,0.000050113480143,0.000049679392268,0.000048475128393,0.000046556748729,0.000044011614624,0.000040951794763,0.000037505897149,0.000033810154493,0.000029999618317,0.000026200240546,0.000022522458813,0.000019056682372,0.000015870834330,0.000013009876900,0.000010497057583,0.000008336484215,0.000006516572656,0.000005013909660,0.000003797123452,0.000002830439493
10.092083333333331,41.685388888888895,120.716399999999993,-21.138700000000000,0.000189130841977,0.810000000000000,7.874000000000001,-16.668014440820507,0.000998089569783,0.000000041166952,0.000000065635929,0.000000103004321,0.000000159107314,0.000000241905501,0.000000362011405,0.000000533236259,0.000000773104160,0.000001103258470,0.000001549663695,0.000002142488895,0.000002915550968,0.000003905203215,0.000005148581413,0.000006681169361,0.000008533718855,0.000010728651497,0.000013276173092,0.000016170432561,0.000019386139585,0.000022876100849,0.000026570127653,0.000030375697068,0.000034180612487,0.000037857715702,0.000041271471076,0.000044286001728,0.000046773942474,0.000048625319002,0.000049755595921,0.000050112074701,0.000049677967326,0.000048473707087,0.000046555353987,0.000044010268069,0.000040950515715,0.000037504701814,0.000033809055388,0.000029998623959,0.000026199355417,0.000022521683572,0.000019056014275,0.000015870267806,0.000013009404205,0.000010496669496,0.000008336170692,0.000006516323422,0.000005013714701,0.000003796973385,0.000002830325826
9.740416666666668,48.337388888888881,120.791200000000003,-14.482400000000000,0.000147101765982,0.630000000000000,9.124000000000001,-14.872383343333553,0.000315676691956,0.000000013018830,0.000000020757093,0.000000032574818,0.000000050317420,0.000000076502500,0.000000114486374,0.000000168637005,0.000000244496631,0.000000348910308,0.000000490089785,0.000000677576652,0.000000922066306,0.000001235056467,0.000001628292497,0.000002112997482,0.000002698898121,0.000003393086722,0.000004198792270,0.000005114165544,0.000006131209292,0.000007234998904,0.000008403336790,0.000009606961341,0.000010810388260,0.000011973400745,0.000013053131807,0.000014006605874,0.000014793538774,0.000015379146078,0.000015736688640,0.000015849496301,0.000015712256501,0.000015331429081,0.000014724742163,0.000013919823897,0.000012952117151,0.000011862296273,0.000010693447664,0.000009488284686,0.000008286643217,0.000007123452749,0.000006027308578,0.000005019694351,0.000004114831799,0.000003320074769,0.000002636723570,0.000002061115339,0.000001585845751,0.000001200993176,0.000000895243307
339.267500000000041,34.415611111111112,93.722499999999997,-20.723700000000001,0.003238573800279,13.869999999999999,9.183999999999999,-21.519361194778593,0.000295040171313,0.000000012270553,0.000000019558553,0.000000030685285,0.000000047385394,0.000000072024415,0.000000107754617,0.000000158676622,0.000000229991044,0.000000328117825,0.000000460754571,0.000000636840118,0.000000866387370,0.000001160151626,0.000001529108631,0.000001983731440,0.000002533076857,0.000003183719628,0.000003938603146,0.000004795905264,0.000005748042021,0.000006780945317,0.000007873748189,0.000008998990108,0.000010123414119,0.000011209370106,0.000012216769876,0.000013105468708,0.000013837884562,0.000014381620703,0.000014711838212,0.000014813136765,0.000014680745421,0.000014320895159,0.000013750332666,0.000012995028221,0.000012088216498,0.000011067976081,0.000009974592746,0.000008847959190,0.000007725240777,0.000006638988416,0.000005615814693,0.000004675678006,0.000003831751961,0.000003090801714,0.000002453950854,0.000001917703822,0.000001475088782,0.000001116800851,0.000000832250870
8.300000000000001,48.508611111111115,119.816999999999993,-14.252800000000001,0.000170451252646,0.730000000000000,9.574000000000000,-14.742244201950983,0.000208546046474,0.000000008601200,0.000000013713639,0.000000021521238,0.000000033243190,0.000000050542769,0.000000075637345,0.000000111412631,0.000000161530117,0.000000230511983,0.000000323783291,0.000000447647632,0.000000609170815,0.000000815948648,0.000001075740482,0.000001395960555,0.000001783034454,0.000002241647295,0.000002773931850,0.000003378665965,0.000004050565817,0.000004779771097,0.000005551616727,0.000006346770963,0.000007141791254,0.000007910108770,0.000008623404088,0.000009253286295,0.000009773142750,0.000010159994363,0.000010396177217,0.000010470679437,0.000010379992416,0.000010128384765,0.000009727569193,0.000009195798530,0.000008556488042,0.000007836508835,0.000007064325242,0.000006268154917,0.000005474314353,0.000004705878572,0.000003981737929,0.000003316084560,0.000002718313156,0.000002193281325,0.000001741847602,0.000001361591796,0.000001047622097,0.000000793383793,0.000000591402211
267.360416666666708,70.144333333333336,100.572599999999994,30.640899999999998,0.001459342916492,6.250000000000000,9.843999999999999,-19.132233473866631,0.000161794870869,0.000000006696481,0.000000010675529,0.000000016751474,0.000000025872450,0.000000039331723,0.000000058853094,0.000000086679529,0.000000125656425,0.000000179297313,0.000000251816273,0.000000348108584,0.000000473659893,0.000000634365322,0.000000836244359,0.000001085045420,0.000001385745859,0.000001741968180,0.000002155350014,0.000002624921737,0.000003146558992,0.000003712584666,0.000004311593676,0.000004928562400,0.000005545282404,0.000006141126655,0.000006694118858,0.000007182237531,0.000007584851629,0.000007884159421,0.000008066491624,0.000008123346151,0.000008052045403,0.000007855945339,0.000007544173596,0.000007130925106,0.000006634390920,0.000006075432788,0.000005476137722,0.000004858391186,0.000004242594981,0.000003646629500,0.000003085124390,0.000002569062597,0.000002105705636,0.000001698797433,0.000001348983050,0.000001054368315,0.000000811146229,0.000000614224181,0.000000457799815
17.362500000000001,35.717944444444441,127.034700000000001,-27.010200000000001,0.000700484599916,3.000000000000000,10.173999999999999,-17.210085723115249,0.000119751675800,0.000000004946136,0.000000007885672,0.000000012374633,0.000000019113791,0.000000029059104,0.000000043484904,0.000000064049498,0.000000092856831,0.000000132505197,0.000000186111363,0.000000257296455,0.000000350118979,0.000000468941259,0.000000618218764,0.000000802207782,0.000001024595661,0.000001288068950,0.000001593847152,0.000001941221953,0.000002327151641,0.000002745965916,0.000003189235373,0.000003645851507,0.000004102346649,0.000004543460033,0.000004952928372,0.000005314450455,0.000005612749487,0.000005834638278,0.000005969984412,0.000006012477168,0.000005960115363,0.000005815363608,0.000005584959975,0.000005279395981,0.000004912124783,0.000004498580785,0.000004055109963,0.000003597913553,0.000003142098450,0.000002700908217,0.000002285182212,0.000001903061452,0.000001559932320,0.000001258576630,0.000000999480972,0.000000781250584,0.000000601072879,0.000000455181769,0.000000339284120
350.527500000000032,40.845361111111110,105.240499999999997,-18.937400000000000,0.001973031623097,8.449999999999999,10.593999999999999,-19.036003382076821,0.000080923360589,0.000000003353999,0.000000005346694,0.000000008389358,0.000000012956657,0.000000019696003,0.000000029470273,0.000000043402138,0.000000062915696,0.000000089769295,0.000000126071682,0.000000174272240,0.000000237115431,0.000000317550180,0.000000418587116,0.000000543100620,0.000000693578616,0.000000871830480,0.000001078671893,0.000001313613612,0.000001574587808,0.000001857749263,0.000002157388119,0.000002465985060,0.000002774428743,0.000003072399504,0.000003348904602,0.000003592930746,0.000003794162237,0.000003943700541,0.000004034715763,0.000004062963706,0.000004027113995,0.000003928853965,0.000003772756985,0.000003565929551,0.000003317475063,0.000003037830617,0.000002738043990,0.000002429060125,0.000002121080169,0.000001823042846,0.000001542260157,0.000001284219829,0.000001052548386,0.000000849113472,0.000000674233541,0.000000526957915,0.000000405380136,0.000000306951631,0.000000228769632
260.054166666666674,57.931861111111097,86.387799999999999,34.719499999999996,0.000018679589331,0.080000000000000,10.744000000000000,-8.771409373125703,0.000071033888713,0.000000002928485,0.000000004669202,0.000000007327624,0.000000011318910,0.000000017209448,0.000000025754326,0.000000037936246,0.000000055002120,0.000000078492006,0.000000110253492,0.000000152433427,0.000000207438331,0.000000277855341,0.000000366327426,0.000000475380178,0.000000607202648,0.000000763391294,0.000000944673448,0.000001150633937,0.000001379474304,0.000001627837394,0.000001890729488,0.000002161567232,0.000002432366840,0.000002694079315,0.000002937058923,0.000003151635047,0.000003328742219,0.000003460552075,0.000003541046224,0.000003566471728,0.000003535631204,0.000003449976312,0.000003313494474,0.000003132401114,0.000002914670529,0.000002669454664,0.000002406448700,0.000002135264321,0.000001864866100,0.000001603114855,0.000001356446265,0.000001129695811,0.000000926064868,0.000000747209290,0.000000593422593,0.000000463881281,0.000000356919744,0.000000270305727,0.000000201493419
