RA,DEC,GLON,GLAT,Z,DIST,MAG,NEU,BAR
339.267219651940763,34.415676773197205,93.722099999999998,-20.724200000000000,0.001587765093143,6.800000000000000,6.000000000000000,0.005611746443714,0.000223684213246
331.968353398489626,31.359251920981269,86.506500000000003,-19.707300000000000,0.002091446876892,8.957142857142857,6.820000000000000,0.002636926592887,0.000107059219671
309.308342226580578,66.105728652274209,100.895799999999994,14.853100000000000,0.004239599649969,18.157142857142858,7.090000000000000,0.002056354756373,0.000083734765680
315.889951675237626,29.897338148951452,75.134299999999996,-11.144000000000000,0.001624457143615,6.957142857142857,7.640000000000000,0.001239076270822,0.000050678219477
13.017923237365341,47.550613554682059,123.042800000000000,-15.321000000000000,0.001230851511281,5.271428571428571,7.770000000000000,0.001099253963033,0.000044750628835
14.453680171172048,30.353953886257916,124.563000000000002,-32.497599999999998,0.016074453747599,68.842857142857142,7.930000000000000,0.000948632588646,0.000038912908786
332.113896250613777,48.440799465376543,97.117599999999996,-6.090900000000000,0.002785260194905,11.928571428571429,7.910000000000000,0.000966268985222,0.000038206275676
339.352027217363002,23.798297177960194,87.388700000000000,-29.669000000000000,0.002982063011071,12.771428571428572,8.000000000000000,0.000889401873646,0.000035335936440
295.919324985305423,56.109446736642852,88.630499999999998,15.448600000000001,0.011327836672929,48.514285714285712,8.150000000000000,0.000774636648784,0.000032015732694
345.249666338877546,30.144872729851159,96.217799999999997,-26.935900000000000,0.001574422529335,6.742857142857143,8.160000000000000,0.000767534737300,0.000031522651661
330.171843226981650,17.738102064400561,75.366900000000001,-28.958200000000001,0.002648498915873,11.342857142857143,8.150000000000000,0.000774636648784,0.000031372784276
281.828275205733064,45.550530523662360,74.893699999999995,19.677700000000002,0.007802064186685,33.414285714285711,8.220000000000001,0.000726269891073,0.000029166998825
274.942961119954077,74.568362060667610,105.535700000000006,28.174700000000001,0.004726603228958,20.242857142857144,8.270000000000000,0.000693582361425,0.000028429940995
333.914547112653679,37.298664345786392,91.601799999999997,-15.921200000000001,0.018712945740616,80.142857142857139,8.279999999999999,0.000687223560114,0.000027543920289
257.603402066400520,72.304332094388315,103.716600000000000,33.355400000000003,0.003795959403355,16.257142857142856,8.369999999999999,0.000632554631606,0.000026029623091
16.853751713324186,32.412720622821176,126.838800000000006,-30.337800000000001,0.016344640664709,70.000000000000000,8.460000000000001,0.000582234639772,0.000023731883917
316.280623602931087,66.773070568416500,103.184100000000001,13.044400000000000,0.008472528018033,36.285714285714285,8.500000000000000,0.000561174644371,0.000022778078815
339.446020883716187,23.786765974080424,87.462900000000005,-29.727100000000000,0.002982063011071,12.771428571428572,8.550000000000001,0.000535917624838,0.000022170912140
319.638225634524701,26.446522099909181,74.714799999999997,-15.903499999999999,0.014716847880142,63.028571428571432,8.529999999999999,0.000545881077366,0.000021889831202
356.770205004325362,29.483334009119030,106.526799999999994,-31.329999999999998,0.016388003997085,70.185714285714283,8.580000000000000,0.000521312381734,0.000021457217632
304.909430188903400,66.728415975116405,100.458200000000005,16.671299999999999,0.007898797774292,33.828571428571429,8.560000000000000,0.000531004302520,0.000021410093478
350.527342401303201,40.845509206399242,105.240499999999997,-18.937400000000000,0.000203474098071,0.871428571428571,8.560000000000000,0.000531004302520,0.000021319822746
276.030908445952605,73.183246984196458,103.973699999999994,27.846100000000000,0.005847378588824,25.042857142857144,8.570000000000000,0.000526136025813,0.000020803418461
334.585277186252824,13.623781929497115,75.735900000000001,-34.863700000000001,0.025060670472237,107.328571428571422,8.600000000000000,0.000511797358438,0.000020722675043
335.614343242226596,36.209858132212617,92.114999999999995,-17.594100000000001,0.018486122155882,79.171428571428578,8.650000000000000,0.000488762682854,0.000020327639980
248.162849547084591,78.198111256407500,111.316500000000005,33.364300000000000,0.004453080670895,19.071428571428573,8.660000000000000,0.000484281679643,0.000020281716743
300.176621387423324,66.227600251664015,99.050600000000003,18.089800000000000,0.008726036730384,37.371428571428574,8.650000000000000,0.000488762682854,0.000019868203058
307.120249518555340,25.723402076860204,66.983300000000000,-7.558500000000000,0.013422619190774,57.485714285714288,8.680000000000000,0.000475442542832,0.000019554951787
12.449046836583818,32.277764981117691,122.528800000000004,-30.592700000000001,0.014736861725854,63.114285714285714,8.650000000000000,0.000488762682854,0.000019491855792
