RA,DEC,GLON,GLAT,Z,DIST,MAG,NEU,BAR
14.453780174255371,30.352359771728516,124.563133239746094,-32.499088287353516,0.016484737584693,70.599999999999994,7.932000160217285,0.000946886611581,0.000037468303220
333.914550781250000,37.298709869384766,91.601791381835938,-15.921019554138184,0.019179935473894,82.142857142857139,8.279000282287598,0.000687856629140,0.000028284664590
16.853960037231445,32.412559509277344,126.838996887207031,-30.337850570678711,0.017005097573202,72.828571428571422,8.456000328063965,0.000584383451030,0.000023486370897
319.637695312500000,26.446910858154297,74.714729309082031,-15.902750015258789,0.015584114527658,66.742857142857147,8.531000137329102,0.000545378464797,0.000022431416257
356.770111083984375,29.483440399169922,106.526710510253906,-31.329759597778320,0.017238592439840,73.828571428571422,8.576000213623047,0.000523236406774,0.000021295721756
334.585418701171875,13.623729705810547,75.735946655273438,-34.863708496093750,0.024927244834158,106.757142857142853,8.597000122070312,0.000513213404618,0.000020749217949
12.449170112609863,32.277709960937500,122.528892517089844,-30.592649459838867,0.015547422477186,66.585714285714289,8.647999763488770,0.000489663953402,0.000020438573415
308.209259033203125,9.926429748535156,54.156719207763672,-17.261409759521484,0.015700861960977,67.242857142857147,8.701000213623047,0.000466334938403,0.000019460156980
307.120239257812500,25.723409652709961,66.983253479003906,-7.558340072631836,0.014466674808744,61.957142857142856,8.680000305175781,0.000475442409196,0.000019160329091
335.614501953125000,36.209831237792969,92.115058898925781,-17.594060897827148,0.016955062958922,72.614285714285714,8.647999763488770,0.000489663953402,0.000019057721066
330.741882324218750,41.058990478515625,91.871589660644531,-11.436340332031250,0.014603436087775,62.542857142857144,8.708999633789062,0.000462911730774,0.000018794216269
316.947235107421875,16.335870742797852,64.877769470214844,-20.512519836425781,0.016571464249444,70.971428571428575,8.755999565124512,0.000443300492674,0.000018268413303
286.765747070312500,29.006469726562500,60.664779663085938,9.676679611206055,0.013062369967960,55.942857142857143,8.755999565124512,0.000443300492674,0.000018206351234
344.011901855468750,36.361358642578125,98.348297119140625,-20.941820144653320,0.017762288069302,76.071428571428569,8.772000312805176,0.000436815373649,0.000017944375549
280.082550048828125,24.199970245361328,53.654941558837891,13.076330184936523,0.013419283549822,57.471428571428568,8.812999725341797,0.000420627971744,0.000017035432856
351.340606689453125,28.495229721069336,100.919761657714844,-30.670970916748047,0.023179368975320,99.271428571428572,8.847000122070312,0.000407659897727,0.000016677366416
2.472549915313721,25.923789978027344,111.367691040039062,-36.013160705566406,0.015230536586748,65.228571428571428,8.862000465393066,0.000402066467104,0.000016629469079
334.210388183593750,41.502830505371094,94.291610717773438,-12.614439964294434,0.014073069176410,60.271428571428572,8.873999595642090,0.000397647449970,0.000016255827755
323.886199951171875,35.398338317871094,83.936233520507812,-12.243760108947754,0.014650135061103,62.742857142857140,8.861000061035156,0.000402437104474,0.000016190044713
276.262878417968750,27.535310745239258,55.438838958740234,17.545360565185547,0.015884322213336,68.028571428571425,8.902000427246094,0.000387523344037,0.000015427304326
299.053588867187500,40.433971405029297,75.611236572265625,6.131669998168945,0.015880986572384,68.014285714285720,8.965000152587891,0.000365677280908,0.000015022022700
349.946746826171875,42.852630615234375,105.575408935546875,-16.908969879150391,0.017308640899832,74.128571428571433,8.956999778747559,0.000368381768525,0.000014635807664
344.489715576171875,26.149999618530273,93.383323669433594,-30.131109237670898,0.024600352020864,105.357142857142861,8.975000381469727,0.000362324655064,0.000014569074380
344.730407714843750,40.932258605957031,101.051223754882812,-17.110139846801758,0.016991755009394,72.771428571428572,8.984000205993652,0.000359333706891,0.000014398501635
309.140960693359375,11.494709968566895,56.055709838867188,-17.175350189208984,0.014836930954414,63.542857142857144,8.972999572753906,0.000362992967221,0.000014338222205
248.132736206054688,82.537910461425781,115.763847351074219,31.196029663085938,0.024710428172279,105.828571428571422,8.994999885559082,0.000355711647286,0.000014221351658
280.167205810546875,36.289638519287109,65.257240295410156,17.672760009765625,0.018219270879723,78.028571428571425,9.029999732971191,0.000344427759686,0.000014093983926
12.006210327148438,27.623859405517578,122.006233215332031,-35.241661071777344,0.016471395020885,70.542857142857144,9.022999763488770,0.000346655531576,0.000014084614248
324.759185791015625,44.238880157470703,90.494667053222656,-6.182819843292236,0.018302661903523,78.385714285714286,9.046999931335449,0.000339076793428,0.000013895366995
352.146240234375000,32.415729522705078,103.302253723144531,-27.278230667114258,0.017118509365569,73.314285714285717,9.036999702453613,0.000342214304510,0.000013880212191
334.218994140625000,40.504608154296875,93.714927673339844,-13.442339897155762,0.014626785574439,62.642857142857146,9.057000160217285,0.000335968047875,0.000013613425300
290.239196777343750,43.132488250732422,74.912918090820312,13.198749542236328,0.015470702735290,66.257142857142853,9.064999580383301,0.000333501819656,0.000013456798423
259.671264648437500,60.608100891113281,89.652137756347656,34.700038909912109,0.012662093053722,54.228571428571428,9.088999748229980,0.000326210653836,0.000013390947340
13.781310081481934,31.542280197143555,123.851570129394531,-31.322780609130859,0.018199257034011,77.942857142857136,9.114999771118164,0.000318491709246,0.000013172817094
263.886810302734375,60.813400268554688,89.730636596679688,32.628921508789062,0.012695449463242,54.371428571428574,9.107000350952148,0.000320846938497,0.000012920506213
344.845397949218750,53.740058898925781,106.724563598632812,-5.567969799041748,0.017562149612183,75.214285714285708,9.093999862670898,0.000324711817800,0.000012839105276
339.234069824218750,38.548061370849609,95.974853515625000,-17.182929992675781,0.017725596018830,75.914285714285711,9.140000343322754,0.000311241788810,0.000012795149938
299.204986572265625,40.411128997802734,75.650810241699219,6.020979881286621,0.015594121450514,66.785714285714292,9.135000228881836,0.000312678448591,0.000012691618228
310.973785400390625,12.511919975280762,57.989830017089844,-18.097999572753906,0.015510730426714,66.428571428571431,9.144000053405762,0.000310097324117,0.000012583749413
292.484436035156250,72.112823486328125,103.748352050781250,22.845109939575195,0.018015796781652,77.157142857142858,9.159000396728516,0.000305842532615,0.000012392739422
281.739898681640625,45.705661773681641,75.028038024902344,19.786869049072266,0.015770910420969,67.542857142857144,9.142000198364258,0.000310669029456,0.000012318027018
320.281768798828125,23.084960937500000,72.507423400878906,-18.586339950561523,0.015704197601929,67.257142857142853,9.152999877929688,0.000307537506528,0.000012264595760
